#  wl flux error bpmap
9.251907e+03 9.267407e-19 3.265091e-19   0.000000
9.252507e+03 6.374644e-20 3.463027e-19   0.000000
9.253107e+03        nan        nan   0.000000
9.253707e+03 1.313955e-19 3.749357e-19   0.000000
9.254308e+03 1.246691e-19 2.831006e-19   0.000000
9.254908e+03 2.168272e-20 2.715896e-19   0.000000
9.255508e+03 5.552015e-19 3.181655e-19   0.000000
9.256108e+03 1.092890e-19 3.641568e-19   0.000000
9.256708e+03 9.512032e-19 3.261979e-19   0.000000
9.257308e+03 -1.601416e-19 2.750937e-19   0.000000
9.257908e+03 -8.482499e-22 2.611111e-19   0.000000
9.258508e+03 3.233904e-20 2.644953e-19   0.000000
9.259109e+03 4.598821e-19 2.673530e-19   0.000000
9.259709e+03 3.138825e-19 2.417341e-19   0.000000
9.260309e+03 8.754060e-20 2.060984e-19   0.000000
9.260909e+03 1.379071e-19 2.116558e-19   0.000000
9.261509e+03 -1.068551e-21 2.158343e-19   0.000000
9.262109e+03 -8.063933e-20 2.475005e-19   0.000000
9.262709e+03 -1.082751e-19 2.656884e-19   0.000000
9.263309e+03 5.509965e-19 2.485670e-19   0.000000
9.263910e+03        nan        nan   0.000000
9.264510e+03 3.608326e-19 3.372675e-19   0.000000
9.265110e+03 2.149824e-19 3.141625e-19   0.000000
9.265710e+03 1.271321e-19 2.294353e-19   0.000000
9.266310e+03 4.832447e-19 2.130581e-19   0.000000
9.266910e+03 -6.823296e-20 2.182441e-19   0.000000
9.267510e+03 1.413691e-19 2.601659e-19   0.000000
9.268110e+03 1.914316e-19 2.720401e-19   0.000000
9.268711e+03 -1.365482e-19 2.344131e-19   0.000000
9.269311e+03 3.985767e-19 2.148015e-19   0.000000
9.269911e+03 2.485072e-19 2.112744e-19   0.000000
9.270511e+03 5.735153e-19 2.127678e-19   0.000000
9.271111e+03 4.586627e-19 2.190336e-19   0.000000
9.271711e+03 3.751590e-19 2.164461e-19   0.000000
9.272311e+03 2.620413e-20 2.133948e-19   0.000000
9.272911e+03 9.035916e-20 2.112579e-19   0.000000
9.273511e+03 7.724371e-19 2.129756e-19   0.000000
9.274112e+03 5.736299e-19 2.183620e-19   0.000000
9.274712e+03 3.073472e-19 2.287943e-19   0.000000
9.275312e+03 5.560194e-19 2.269449e-19   0.000000
9.275912e+03 6.145827e-19 2.148373e-19   0.000000
9.276512e+03 2.057962e-20 2.166782e-19   0.000000
9.277112e+03 -1.518784e-19 2.165978e-19   0.000000
9.277712e+03 2.452266e-19 2.151115e-19   0.000000
9.278312e+03        nan        nan   0.000000
9.278913e+03 -8.029211e-20 2.187386e-19   0.000000
9.279513e+03 -1.695764e-19 2.212208e-19   0.000000
9.280113e+03 1.646345e-19 2.424879e-19   0.000000
9.280713e+03 7.109610e-19 2.955000e-19   0.000000
9.281313e+03 3.426621e-19 2.613551e-19   0.000000
9.281913e+03 -3.093418e-19 2.556687e-19   0.000000
9.282513e+03        nan        nan   0.000000
9.283113e+03 2.794133e-19 2.149952e-19   0.000000
9.283714e+03 5.971925e-19 2.189980e-19   0.000000
9.284314e+03 1.592227e-19 2.219605e-19   0.000000
9.284914e+03 3.119762e-19 2.186677e-19   0.000000
9.285514e+03 7.359747e-19 2.198120e-19   0.000000
9.286114e+03 9.270104e-19 2.384090e-19   0.000000
9.286714e+03 4.462649e-19 2.747011e-19   0.000000
9.287314e+03 1.025256e-19 2.968650e-19   0.000000
9.287914e+03 5.048891e-19 3.918288e-19   0.000000
9.288515e+03 6.457808e-19 4.689436e-19   0.000000
9.289115e+03 4.228092e-20 3.406010e-19   0.000000
9.289715e+03 7.482831e-19 2.721681e-19   0.000000
9.290315e+03 5.280262e-19 3.030590e-19   0.000000
9.290915e+03 8.290707e-19 3.121112e-19   0.000000
9.291515e+03 2.641250e-19 2.598003e-19   0.000000
9.292115e+03 4.235001e-19 2.307077e-19   0.000000
9.292715e+03 -1.317695e-19 2.315109e-19   0.000000
9.293316e+03 7.914777e-19 2.497541e-19   0.000000
9.293916e+03 3.495590e-19 2.293161e-19   0.000000
9.294516e+03 1.077673e-18 2.780150e-19   0.000000
9.295116e+03 3.211269e-19 4.128975e-19   0.000000
9.295716e+03 5.363369e-19 4.164320e-19   0.000000
9.296316e+03 3.270368e-19 4.453579e-19   0.000000
9.296916e+03 8.925941e-19 4.797496e-19   0.000000
9.297516e+03 4.808623e-19 2.889089e-19   0.000000
9.298116e+03 3.405057e-19 2.255509e-19   0.000000
9.298717e+03 6.690433e-19 2.380561e-19   0.000000
9.299317e+03 3.527705e-19 2.839149e-19   0.000000
9.299917e+03 -1.332910e-19 2.905306e-19   0.000000
9.300517e+03 5.203261e-19 2.405191e-19   0.000000
9.301117e+03 3.997214e-19 2.238025e-19   0.000000
9.301717e+03 3.123740e-19 2.479902e-19   0.000000
9.302317e+03 4.789506e-19 3.350998e-19   0.000000
9.302917e+03 6.115381e-19 3.159598e-19   0.000000
9.303518e+03 -5.910095e-19 2.584365e-19   0.000000
9.304118e+03 3.817035e-19 2.468110e-19   0.000000
9.304718e+03 1.647202e-19 2.363965e-19   0.000000
9.305318e+03 -1.204246e-19 2.763603e-19   0.000000
9.305918e+03 -2.458246e-19 3.243350e-19   0.000000
9.306518e+03 -1.483069e-20 3.058052e-19   0.000000
9.307118e+03 3.035638e-18 3.311549e-19   0.000000
9.307718e+03 1.135525e-17 7.253138e-19   0.000000
9.308319e+03 1.832784e-18 1.202824e-18   0.000000
9.308919e+03 6.301210e-18 1.384941e-18   0.000000
9.309519e+03 -8.941668e-18 2.024412e-18   0.000000
9.310119e+03 6.227758e-19 1.584436e-18   0.000000
9.310719e+03 -4.823422e-19 1.130069e-18   0.000000
9.311319e+03 3.830601e-18 1.767545e-18   0.000000
9.311919e+03 4.412763e-19 7.825898e-19   0.000000
9.312519e+03 -1.074736e-18 6.357335e-19   0.000000
9.313120e+03 5.090764e-19 6.944708e-19   0.000000
9.313720e+03 1.653712e-18 5.497219e-19   0.000000
9.314320e+03        nan        nan   0.000000
9.314920e+03        nan        nan   0.000000
9.315520e+03        nan        nan   1.000000
9.316120e+03 -2.271149e-17 1.254778e-18   0.000000
9.316720e+03 3.729955e-18 6.017429e-19   0.000000
9.317320e+03 1.525961e-18 5.794489e-19   0.000000
9.317920e+03 7.904338e-19 8.036872e-19   0.000000
9.318521e+03 5.339706e-18 1.262507e-18   0.000000
9.319121e+03 -1.158610e-19 8.174248e-19   0.000000
9.319721e+03 -2.191789e-19 8.093443e-19   0.000000
9.320321e+03 2.633065e-18 8.484346e-19   0.000000
9.320921e+03 3.910062e-19 5.781502e-19   0.000000
9.321521e+03 8.728559e-19 3.104050e-19   0.000000
9.322121e+03 3.290736e-19 2.719519e-19   0.000000
9.322721e+03 8.238676e-19 2.922743e-19   0.000000
9.323322e+03 3.314011e-19 3.036267e-19   0.000000
9.323922e+03 1.465190e-18 5.562971e-19   0.000000
9.324522e+03        nan        nan   0.000000
9.325122e+03 2.117284e-17 2.195956e-18   0.000000
9.325722e+03 8.789286e-18 7.271141e-18   0.000000
9.326322e+03        nan        nan   0.000000
9.326922e+03 -2.303983e-18 1.837318e-18   0.000000
9.327522e+03 2.533947e-18 7.665097e-19   0.000000
9.328123e+03 1.046140e-19 3.228348e-19   0.000000
9.328723e+03 1.021572e-19 2.769239e-19   0.000000
9.329323e+03 4.017493e-19 3.509248e-19   0.000000
9.329923e+03 9.842852e-19 3.762625e-19   0.000000
9.330523e+03 -5.278594e-20 2.643080e-19   0.000000
9.331123e+03 3.245340e-19 2.451017e-19   0.000000
9.331723e+03 5.589618e-19 2.852903e-19   0.000000
9.332323e+03 7.057129e-19 5.065158e-19   0.000000
9.332924e+03 2.290009e-18 8.396624e-19   0.000000
9.333524e+03 -1.765828e-19 8.450443e-19   0.000000
9.334124e+03 3.300125e-19 4.426795e-19   0.000000
9.334724e+03 5.887807e-19 4.027187e-19   0.000000
9.335324e+03 1.601398e-18 6.479211e-19   0.000000
9.335924e+03 2.098055e-19 7.295442e-19   0.000000
9.336524e+03 9.146116e-19 5.909843e-19   0.000000
9.337124e+03 -2.513429e-19 4.155551e-19   0.000000
9.337725e+03 1.659136e-19 4.479045e-19   0.000000
9.338325e+03 5.689149e-19 4.722775e-19   0.000000
9.338925e+03        nan        nan   0.000000
9.339525e+03 2.103849e-18 1.479332e-18   0.000000
9.340125e+03        nan        nan   0.000000
9.340725e+03        nan        nan   0.000000
9.341325e+03 8.597613e-19 7.831337e-19   0.000000
9.341925e+03 3.237008e-19 3.956952e-19   0.000000
9.342525e+03 1.076207e-18 3.226102e-19   0.000000
9.343126e+03 5.818899e-19 3.401520e-19   0.000000
9.343726e+03 1.018846e-18 4.503524e-19   0.000000
9.344326e+03 1.045782e-18 9.619935e-19   0.000000
9.344926e+03 4.117284e-18 1.451048e-18   0.000000
9.345526e+03 2.488202e-18 1.517152e-18   0.000000
9.346126e+03        nan        nan   0.000000
9.346726e+03 9.007382e-19 6.640926e-19   0.000000
9.347326e+03 1.236168e-18 8.601305e-19   0.000000
9.347927e+03 -2.353484e-20 5.294329e-19   0.000000
9.348527e+03 5.917994e-19 3.977237e-19   0.000000
9.349127e+03 1.185895e-18 3.725175e-19   0.000000
9.349727e+03 6.855037e-19 3.913715e-19   0.000000
9.350327e+03 2.376869e-18 5.233129e-19   0.000000
9.350927e+03 -3.351650e-19 5.647575e-19   0.000000
9.351527e+03 -3.780556e-19 5.867946e-19   0.000000
9.352127e+03 1.973862e-18 6.360587e-19   0.000000
9.352728e+03 3.917787e-19 4.465797e-19   0.000000
9.353328e+03 4.898477e-19 3.796482e-19   0.000000
9.353928e+03 -6.946615e-20 4.313963e-19   0.000000
9.354528e+03 8.807482e-19 5.063715e-19   0.000000
9.355128e+03 3.763835e-18 8.730972e-19   0.000000
9.355728e+03 1.916767e-18 1.364691e-18   0.000000
9.356328e+03 -5.873625e-19 1.037974e-18   0.000000
9.356928e+03 6.732983e-19 5.160057e-19   0.000000
9.357529e+03 6.540796e-19 3.594533e-19   0.000000
9.358129e+03        nan        nan   0.000000
9.358729e+03 6.010380e-19 4.077449e-19   0.000000
9.359329e+03 1.759220e-18 8.137641e-19   0.000000
9.359929e+03 -1.664144e-18 1.588001e-18   0.000000
9.360529e+03 -1.815501e-19 9.200916e-19   0.000000
9.361129e+03        nan        nan   0.000000
9.361729e+03 9.710928e-20 3.107132e-19   0.000000
9.362329e+03 3.813260e-19 3.300166e-19   0.000000
9.362930e+03 2.861691e-19 4.245424e-19   0.000000
9.363530e+03 7.664167e-19 4.857360e-19   0.000000
9.364130e+03 5.831137e-19 4.730185e-19   0.000000
9.364730e+03 1.059637e-18 4.220490e-19   0.000000
9.365330e+03 2.673795e-19 3.236592e-19   0.000000
9.365930e+03 5.415765e-19 3.140839e-19   0.000000
9.366530e+03        nan        nan   0.000000
9.367130e+03 9.896935e-19 4.566603e-19   0.000000
9.367731e+03 -1.927390e-19 4.077260e-19   0.000000
9.368331e+03 -3.390496e-20 5.731987e-19   0.000000
9.368931e+03        nan        nan   0.000000
9.369531e+03 7.050197e-19 4.857275e-19   0.000000
9.370131e+03 1.261858e-19 5.523870e-19   0.000000
9.370731e+03 5.858835e-19 6.084187e-19   0.000000
9.371331e+03 1.144034e-18 7.564668e-19   0.000000
9.371931e+03 7.864970e-19 5.202877e-19   0.000000
9.372532e+03 1.560427e-19 5.003424e-19   0.000000
9.373132e+03 3.290259e-18 1.085961e-18   0.000000
9.373732e+03 5.688197e-19 1.051173e-18   0.000000
9.374332e+03        nan        nan   0.000000
9.374932e+03 8.784446e-19 5.600691e-19   0.000000
9.375532e+03 1.845215e-18 6.192054e-19   0.000000
9.376132e+03 1.648622e-17 1.182563e-18   0.000000
9.376732e+03 -8.028441e-19 1.640152e-18   0.000000
9.377333e+03 -1.746034e-19 2.726785e-18   0.000000
9.377933e+03 0.000000e+00 0.000000e+00   1.000000
9.378533e+03 3.399771e-17 8.612317e-18   0.000000
9.379133e+03 3.308812e-18 2.678048e-18   0.000000
9.379733e+03 3.423366e-18 1.502073e-18   0.000000
9.380333e+03 9.806870e-19 5.679726e-19   0.000000
9.380933e+03 2.700600e-19 4.260208e-19   0.000000
9.381533e+03 7.839816e-19 4.923672e-19   0.000000
9.382133e+03 1.692093e-19 4.920384e-19   0.000000
9.382734e+03 3.962316e-19 7.780033e-19   0.000000
9.383334e+03 1.245209e-18 9.055977e-19   0.000000
9.383934e+03        nan        nan   0.000000
9.384534e+03        nan        nan   0.000000
9.385134e+03        nan        nan   0.000000
9.385734e+03        nan        nan   0.000000
9.386334e+03 2.412115e-19 3.067168e-19   0.000000
9.386934e+03 1.306344e-19 2.805030e-19   0.000000
9.387535e+03 -1.911098e-19 3.232165e-19   0.000000
9.388135e+03 -5.885046e-19 6.076535e-19   0.000000
9.388735e+03        nan        nan   0.000000
9.389335e+03 1.929414e-18 9.643497e-19   0.000000
9.389935e+03 -3.922857e-19 3.923807e-19   0.000000
9.390535e+03 8.785708e-19 2.732654e-19   0.000000
9.391135e+03 4.815261e-19 2.551662e-19   0.000000
9.391735e+03 5.929679e-19 2.543264e-19   0.000000
9.392336e+03 8.889362e-19 2.575867e-19   0.000000
9.392936e+03 6.157595e-19 2.709947e-19   0.000000
9.393536e+03 9.523267e-19 3.030918e-19   0.000000
9.394136e+03 -1.604778e-19 2.811713e-19   0.000000
9.394736e+03 7.638969e-19 2.643660e-19   0.000000
9.395336e+03 -1.406695e-19 2.626269e-19   0.000000
9.395936e+03 1.312080e-19 2.988562e-19   0.000000
9.396536e+03 4.310679e-20 3.186377e-19   0.000000
9.397137e+03 2.168181e-20 2.735891e-19   0.000000
9.397737e+03 5.029732e-19 2.738828e-19   0.000000
9.398337e+03 6.348029e-19 3.377465e-19   0.000000
9.398937e+03 4.364063e-20 4.484905e-19   0.000000
9.399537e+03 9.319824e-20 4.573074e-19   0.000000
9.400137e+03 4.616635e-19 3.585510e-19   0.000000
9.400737e+03 5.733348e-19 3.683748e-19   0.000000
9.401337e+03 8.435499e-19 3.615063e-19   0.000000
9.401938e+03 4.889023e-19 3.426005e-19   0.000000
9.402538e+03 7.221483e-19 3.726424e-19   0.000000
9.403138e+03        nan        nan   0.000000
9.403738e+03 -1.220387e-18 1.322108e-18   0.000000
9.404338e+03 -3.311931e-19 1.464463e-18   0.000000
9.404938e+03 4.308887e-19 1.047175e-18   0.000000
9.405538e+03 1.230934e-18 5.419432e-19   0.000000
9.406138e+03 1.606389e-18 3.667883e-19   0.000000
9.406738e+03 8.256104e-19 3.023090e-19   0.000000
9.407339e+03 1.104137e-18 2.775833e-19   0.000000
9.407939e+03 -2.352523e-19 2.587112e-19   0.000000
9.408539e+03 1.067720e-18 2.796993e-19   0.000000
9.409139e+03 3.305655e-19 2.694735e-19   0.000000
9.409739e+03 7.770060e-19 2.430549e-19   0.000000
9.410339e+03 1.346197e-19 2.603326e-19   0.000000
9.410939e+03 2.204483e-19 3.035478e-19   0.000000
9.411539e+03 1.045482e-19 3.227784e-19   0.000000
9.412140e+03 1.437153e-18 4.610578e-19   0.000000
9.412740e+03        nan        nan   0.000000
9.413340e+03 3.602547e-19 2.787778e-19   0.000000
9.413940e+03 5.545848e-19 2.575527e-19   0.000000
9.414540e+03 6.957842e-19 2.537205e-19   0.000000
9.415140e+03 -3.045840e-19 2.650870e-19   0.000000
9.415740e+03 1.226857e-19 2.765684e-19   0.000000
9.416340e+03 6.608489e-19 2.516025e-19   0.000000
9.416941e+03 -8.216417e-20 2.332090e-19   0.000000
9.417541e+03 9.730627e-19 2.518062e-19   0.000000
9.418141e+03 6.766909e-19 2.981065e-19   0.000000
9.418741e+03 5.506671e-19 4.148873e-19   0.000000
9.419341e+03 -4.617792e-19 6.050789e-19   0.000000
9.419941e+03 1.240982e-18 5.234370e-19   0.000000
9.420541e+03 7.951444e-19 4.261038e-19   0.000000
9.421141e+03 -2.260105e-19 7.670288e-19   0.000000
9.421742e+03        nan        nan   0.000000
9.422342e+03 -1.510581e-18 1.604041e-18   0.000000
9.422942e+03 1.689700e-18 6.589625e-19   0.000000
9.423542e+03 1.461032e-18 5.298503e-19   0.000000
9.424142e+03        nan        nan   0.000000
9.424742e+03 3.946955e-19 6.029595e-19   0.000000
9.425342e+03 8.334634e-19 5.176079e-19   0.000000
9.425942e+03 -3.479630e-19 3.096742e-19   0.000000
9.426542e+03 5.804162e-19 2.830203e-19   0.000000
9.427143e+03 2.973901e-19 2.831802e-19   0.000000
9.427743e+03 7.350683e-20 3.206804e-19   0.000000
9.428343e+03        nan        nan   0.000000
9.428943e+03 3.345659e-19 9.296610e-19   0.000000
9.429543e+03 -8.853771e-19 7.046979e-19   0.000000
9.430143e+03        nan        nan   0.000000
9.430743e+03 1.239851e-18 4.013117e-19   0.000000
9.431343e+03 4.689939e-19 2.933018e-19   0.000000
9.431944e+03 1.063778e-18 3.450696e-19   0.000000
9.432544e+03 1.041247e-18 4.574871e-19   0.000000
9.433144e+03 1.033134e-18 3.038319e-19   0.000000
9.433744e+03 1.524999e-20 2.481953e-19   0.000000
9.434344e+03 2.432569e-19 2.445657e-19   0.000000
9.434944e+03 4.793467e-19 2.391626e-19   0.000000
9.435544e+03 1.000645e-18 2.433119e-19   0.000000
9.436144e+03 8.131398e-19 2.486144e-19   0.000000
9.436745e+03 6.810012e-19 2.582916e-19   0.000000
9.437345e+03 8.696313e-19 2.821341e-19   0.000000
9.437945e+03 3.416145e-19 3.495946e-19   0.000000
9.438545e+03 1.151009e-18 4.129280e-19   0.000000
9.439145e+03 1.247032e-18 5.496809e-19   0.000000
9.439745e+03 5.947275e-19 1.143466e-18   0.000000
9.440345e+03 2.293635e-18 9.651132e-19   0.000000
9.440945e+03 4.147142e-19 1.336363e-18   0.000000
9.441546e+03        nan        nan   0.000000
9.442146e+03 -1.542871e-17 1.908177e-17   0.000000
9.442746e+03 5.463053e-17 6.734595e-18   0.000000
9.443346e+03 1.873802e-19 1.266986e-18   0.000000
9.443946e+03 3.002124e-19 7.118812e-19   0.000000
9.444546e+03 7.220827e-19 7.197984e-19   0.000000
9.445146e+03 1.364852e-18 6.457087e-19   0.000000
9.445746e+03        nan        nan   0.000000
9.446347e+03 4.772022e-19 3.194025e-19   0.000000
9.446947e+03 -1.074814e-19 2.714180e-19   0.000000
9.447547e+03 1.022513e-18 3.087540e-19   0.000000
9.448147e+03 4.619775e-19 3.938421e-19   0.000000
9.448747e+03 1.421600e-18 3.988553e-19   0.000000
9.449347e+03 3.363845e-19 3.856474e-19   0.000000
9.449947e+03        nan        nan   0.000000
9.450547e+03        nan        nan   0.000000
9.451147e+03        nan        nan   0.000000
9.451748e+03 1.237623e-18 4.391511e-19   0.000000
9.452348e+03 7.354019e-19 4.931836e-19   0.000000
9.452948e+03        nan        nan   0.000000
9.453548e+03 -1.205168e-19 2.427729e-19   0.000000
9.454148e+03 8.629017e-19 2.435020e-19   0.000000
9.454748e+03 2.721981e-19 2.492337e-19   0.000000
9.455348e+03 7.720463e-19 2.832345e-19   0.000000
9.455948e+03 9.898579e-19 4.295544e-19   0.000000
9.456549e+03 6.388468e-19 5.333934e-19   0.000000
9.457149e+03 9.130394e-19 4.716597e-19   0.000000
9.457749e+03 4.747273e-19 5.674445e-19   0.000000
9.458349e+03 7.242013e-19 5.910811e-19   0.000000
9.458949e+03 -2.349094e-19 4.487253e-19   0.000000
9.459549e+03 1.956948e-18 5.626505e-19   0.000000
9.460149e+03        nan        nan   0.000000
9.460749e+03 -1.308551e-18 3.867627e-18   0.000000
9.461350e+03 -9.853539e-18 2.157834e-18   0.000000
9.461950e+03 2.054042e-19 1.524012e-18   0.000000
9.462550e+03 2.865352e-18 9.310477e-19   0.000000
9.463150e+03 6.473624e-19 8.175602e-19   0.000000
9.463750e+03 2.989954e-19 4.669610e-19   0.000000
9.464350e+03 -1.311052e-19 3.235433e-19   0.000000
9.464950e+03 4.737169e-19 2.644985e-19   0.000000
9.465550e+03 4.674242e-19 2.457041e-19   0.000000
9.466151e+03 7.221306e-19 2.572735e-19   0.000000
9.466751e+03 7.777269e-19 2.797974e-19   0.000000
9.467351e+03 2.362218e-19 2.926570e-19   0.000000
9.467951e+03 1.100731e-19 2.490210e-19   0.000000
9.468551e+03 3.233934e-19 2.408385e-19   0.000000
9.469151e+03 3.700282e-19 2.586654e-19   0.000000
9.469751e+03 4.353336e-19 2.861176e-19   0.000000
9.470351e+03 3.402629e-19 3.393603e-19   0.000000
9.470951e+03 1.843619e-19 4.217722e-19   0.000000
9.471552e+03 -4.005934e-19 3.731862e-19   0.000000
9.472152e+03 6.587619e-19 2.913918e-19   0.000000
9.472752e+03 1.452184e-19 2.629658e-19   0.000000
9.473352e+03        nan        nan   0.000000
9.473952e+03        nan        nan   0.000000
9.474552e+03 5.139486e-19 2.672882e-19   0.000000
9.475152e+03 -1.752349e-20 2.729418e-19   0.000000
9.475752e+03 5.011878e-19 3.312087e-19   0.000000
9.476353e+03 -2.375652e-19 5.165370e-19   0.000000
9.476953e+03 2.811679e-18 6.375840e-19   0.000000
9.477553e+03 4.896839e-18 7.305514e-19   0.000000
9.478153e+03 -7.737448e-19 1.315286e-18   0.000000
9.478753e+03        nan        nan   0.000000
9.479353e+03        nan        nan   0.000000
9.479953e+03 3.994657e-19 1.167653e-18   0.000000
9.480553e+03 4.877367e-19 5.623535e-19   0.000000
9.481154e+03 1.084563e-18 5.056682e-19   0.000000
9.481754e+03 1.124685e-18 6.239105e-19   0.000000
9.482354e+03 2.480172e-18 7.294701e-19   0.000000
9.482954e+03 1.689508e-18 5.582075e-19   0.000000
9.483554e+03 1.135936e-18 9.098491e-19   0.000000
9.484154e+03 5.921748e-19 5.862564e-19   0.000000
9.484754e+03 -1.340772e-19 4.105462e-19   0.000000
9.485354e+03 5.631461e-19 3.513034e-19   0.000000
9.485955e+03 2.286983e-19 3.055785e-19   0.000000
9.486555e+03 4.029794e-20 2.771746e-19   0.000000
9.487155e+03 1.992194e-19 2.653939e-19   0.000000
9.487755e+03        nan        nan   0.000000
9.488355e+03        nan        nan   0.000000
9.488955e+03 1.094516e-19 2.688405e-19   0.000000
9.489555e+03 3.030611e-19 2.617703e-19   0.000000
9.490155e+03 -1.081655e-19 2.276007e-19   0.000000
9.490755e+03 -1.261315e-19 2.322559e-19   0.000000
9.491356e+03 4.352596e-19 2.546333e-19   0.000000
9.491956e+03 3.724150e-19 3.195306e-19   0.000000
9.492556e+03 -1.492004e-20 4.211724e-19   0.000000
9.493156e+03 5.377124e-19 3.925243e-19   0.000000
9.493756e+03        nan        nan   0.000000
9.494356e+03 1.398056e-19 2.630571e-19   0.000000
9.494956e+03 8.742819e-19 3.508632e-19   0.000000
9.495556e+03 1.632361e-18 5.893160e-19   0.000000
9.496157e+03 -6.251021e-19 7.399021e-19   0.000000
9.496757e+03        nan        nan   0.000000
9.497357e+03 1.896903e-19 2.974954e-19   0.000000
9.497957e+03 2.411329e-19 2.698970e-19   0.000000
9.498557e+03 3.555220e-19 3.002038e-19   0.000000
9.499157e+03 -2.930732e-19 4.250384e-19   0.000000
9.499757e+03 2.583948e-19 3.739329e-19   0.000000
9.500357e+03 -2.209345e-20 2.797976e-19   0.000000
9.500958e+03 1.167164e-18 3.141702e-19   0.000000
9.501558e+03 1.648374e-18 4.203218e-19   0.000000
9.502158e+03 9.783945e-19 5.577961e-19   0.000000
9.502758e+03 1.384128e-18 1.268453e-18   0.000000
9.503358e+03        nan        nan   0.000000
9.503958e+03 -1.478967e-18 1.017718e-18   0.000000
9.504558e+03        nan        nan   0.000000
9.505158e+03 -2.462285e-18 1.853780e-18   0.000000
9.505759e+03 1.201930e-18 8.644855e-19   0.000000
9.506359e+03 7.828280e-19 4.194578e-19   0.000000
9.506959e+03 9.574229e-19 3.387862e-19   0.000000
9.507559e+03 3.043456e-19 3.113972e-19   0.000000
9.508159e+03 1.184247e-18 2.612922e-19   0.000000
9.508759e+03 5.139577e-19 2.333466e-19   0.000000
9.509359e+03 2.993137e-19 2.374247e-19   0.000000
9.509959e+03 5.975317e-20 2.425234e-19   0.000000
9.510560e+03 3.932482e-19 2.426305e-19   0.000000
9.511160e+03 7.679629e-19 2.368267e-19   0.000000
9.511760e+03 6.072930e-19 2.299065e-19   0.000000
9.512360e+03 1.940722e-19 2.409775e-19   0.000000
9.512960e+03 2.566223e-20 2.434045e-19   0.000000
9.513560e+03 4.507428e-19 2.352548e-19   0.000000
9.514160e+03 6.298827e-19 2.569416e-19   0.000000
9.514760e+03 6.886628e-19 2.660721e-19   0.000000
9.515360e+03 6.951194e-19 2.627724e-19   0.000000
9.515961e+03 1.053442e-18 2.792880e-19   0.000000
9.516561e+03 6.895099e-19 2.689222e-19   0.000000
9.517161e+03 -1.166366e-20 2.514968e-19   0.000000
9.517761e+03 8.911545e-19 2.744741e-19   0.000000
9.518361e+03 1.080696e-18 3.993806e-19   0.000000
9.518961e+03 1.221684e-18 7.287045e-19   0.000000
9.519561e+03 5.076561e-19 5.371706e-19   0.000000
9.520161e+03 2.328493e-18 5.411587e-19   0.000000
9.520762e+03 -1.883777e-18 1.275777e-18   0.000000
9.521362e+03        nan        nan   0.000000
9.521962e+03        nan        nan   0.000000
9.522562e+03 1.062199e-18 8.112723e-19   0.000000
9.523162e+03 1.867793e-18 4.738363e-19   0.000000
9.523762e+03 2.383129e-18 6.017199e-19   0.000000
9.524362e+03 4.486325e-20 6.597317e-19   0.000000
9.524962e+03        nan        nan   0.000000
9.525563e+03 2.179211e-19 2.882253e-19   0.000000
9.526163e+03 5.633969e-19 2.805712e-19   0.000000
9.526763e+03 6.938474e-19 3.328235e-19   0.000000
9.527363e+03 4.316853e-19 3.208955e-19   0.000000
9.527963e+03 6.442899e-19 2.630152e-19   0.000000
9.528563e+03 2.635621e-19 2.687684e-19   0.000000
9.529163e+03 -2.540129e-19 2.946737e-19   0.000000
9.529763e+03 -5.392481e-20 3.266216e-19   0.000000
9.530364e+03 1.086578e-19 4.463007e-19   0.000000
9.530964e+03 2.002664e-19 5.592883e-19   0.000000
9.531564e+03 1.142569e-18 4.772838e-19   0.000000
9.532164e+03 2.220384e-19 3.671307e-19   0.000000
9.532764e+03        nan        nan   0.000000
9.533364e+03 1.189430e-19 3.154147e-19   0.000000
9.533964e+03 3.196860e-19 2.449632e-19   0.000000
9.534564e+03 4.001328e-19 2.291205e-19   0.000000
9.535164e+03 3.737490e-19 2.501844e-19   0.000000
9.535765e+03 4.538998e-19 2.574524e-19   0.000000
9.536365e+03 9.253223e-20 3.434953e-19   0.000000
9.536965e+03 4.188421e-19 4.497777e-19   0.000000
9.537565e+03        nan        nan   0.000000
9.538165e+03 8.586761e-19 5.401289e-19   0.000000
9.538765e+03 2.804071e-19 5.292523e-19   0.000000
9.539365e+03 3.223462e-19 5.335806e-19   0.000000
9.539965e+03 8.305481e-19 3.942524e-19   0.000000
9.540566e+03 -2.563925e-20 2.693310e-19   0.000000
9.541166e+03 -2.483058e-20 2.187247e-19   0.000000
9.541766e+03 1.397442e-19 2.199830e-19   0.000000
9.542366e+03 1.799617e-19 2.505002e-19   0.000000
9.542966e+03 6.626585e-19 2.843297e-19   0.000000
9.543566e+03 2.874536e-19 2.251569e-19   0.000000
9.544166e+03 2.224831e-19 2.187491e-19   0.000000
9.544766e+03 7.919691e-20 2.383064e-19   0.000000
9.545367e+03 1.184406e-18 3.355371e-19   0.000000
9.545967e+03 7.791034e-19 6.392278e-19   0.000000
9.546567e+03 3.945844e-19 3.423426e-19   0.000000
9.547167e+03 6.669088e-20 2.467027e-19   0.000000
9.547767e+03 1.031763e-19 2.696558e-19   0.000000
9.548367e+03 -1.165026e-19 2.481030e-19   0.000000
9.548967e+03 4.638967e-19 2.341226e-19   0.000000
9.549567e+03 3.929231e-20 2.237500e-19   0.000000
