#  wl flux error bpmap
1.188096e+04 -6.700187e-19 1.122811e-18   0.000000
1.188156e+04 -6.548491e-19 1.134673e-18   0.000000
1.188216e+04 1.037803e-18 1.237706e-18   0.000000
1.188276e+04 1.253431e-19 1.248425e-18   0.000000
1.188336e+04 1.511346e-18 1.244191e-18   0.000000
1.188396e+04 1.211851e-19 1.232220e-18   0.000000
1.188456e+04 -6.338642e-19 9.926657e-19   0.000000
1.188516e+04 3.248198e-19 1.007691e-18   2.000000
1.188576e+04 8.185771e-19 1.021727e-18   0.000000
1.188636e+04 8.667812e-19 1.097060e-18   0.000000
1.188697e+04 1.322420e-18 1.184068e-18   0.000000
1.188757e+04 9.176406e-19 1.085964e-18   0.000000
1.188817e+04 1.076084e-18 1.074172e-18   0.000000
1.188877e+04 -1.233370e-18 8.990564e-19   0.000000
1.188937e+04 -5.048448e-19 8.968014e-19   0.000000
1.188997e+04 -4.869329e-19 8.924746e-19   0.000000
1.189057e+04 -8.604811e-20 1.021057e-18   0.000000
1.189117e+04 1.683820e-18 1.091341e-18   2.000000
1.189177e+04 2.377995e-18 1.173503e-18   2.000000
1.189237e+04 5.743000e-19 1.250811e-18   0.000000
1.189297e+04 6.531592e-19 1.238920e-18   0.000000
1.189357e+04 2.100986e-18 1.327479e-18   0.000000
1.189417e+04 -3.401828e-19 1.625055e-18   0.000000
1.189477e+04 -2.497948e-19 1.716623e-18   2.000000
1.189537e+04 2.218456e-18 1.565369e-18   3.000000
1.189597e+04 3.292586e-18 1.360408e-18   0.000000
1.189657e+04 6.810562e-19 1.243877e-18   0.000000
1.189717e+04 -4.536404e-19 1.090767e-18   0.000000
1.189777e+04 7.270135e-19 9.916257e-19   0.000000
1.189837e+04 6.027420e-19 8.927435e-19   0.000000
1.189897e+04 -3.419052e-19 9.063177e-19   0.000000
1.189957e+04 3.274241e-19 9.127936e-19   0.000000
1.190017e+04 -1.929101e-18 9.395416e-19   0.000000
1.190077e+04 1.042121e-18 9.502215e-19   0.000000
1.190137e+04 1.139744e-18 9.404880e-19   0.000000
1.190197e+04 6.160378e-19 9.744843e-19   0.000000
1.190257e+04 1.283654e-20 1.005108e-18   0.000000
1.190317e+04 8.538784e-19 1.011668e-18   0.000000
1.190377e+04 7.748434e-19 1.000469e-18   0.000000
1.190437e+04 8.765208e-20 9.415876e-19   0.000000
1.190497e+04 9.172427e-19 9.091881e-19   0.000000
1.190557e+04 -4.415458e-19 9.078656e-19   0.000000
1.190617e+04 2.191931e-19 9.393223e-19   0.000000
1.190677e+04 2.154752e-19 9.407779e-19   0.000000
1.190737e+04 1.229340e-18 9.368066e-19   0.000000
1.190797e+04 -6.670091e-19 9.604647e-19   0.000000
1.190857e+04 1.346024e-18 1.029551e-18   0.000000
1.190917e+04 1.038985e-18 1.064564e-18   0.000000
1.190977e+04 2.405076e-19 1.009672e-18   0.000000
1.191037e+04 1.309884e-18 9.952855e-19   0.000000
1.191097e+04 6.350640e-22 9.416228e-19   0.000000
1.191157e+04 5.359387e-19 8.885727e-19   0.000000
1.191217e+04 -3.898040e-19 8.898594e-19   0.000000
1.191277e+04 -9.437375e-19 8.776816e-19   0.000000
1.191337e+04 2.543904e-19 8.651144e-19   0.000000
1.191397e+04 4.738345e-19 8.821100e-19   0.000000
1.191457e+04 3.871074e-19 8.981101e-19   0.000000
1.191517e+04 3.986749e-20 9.210744e-19   0.000000
1.191577e+04 3.698506e-19 9.442207e-19   0.000000
1.191637e+04 8.372708e-19 9.197118e-19   0.000000
1.191697e+04 4.652164e-19 8.857529e-19   0.000000
1.191757e+04 4.124196e-19 8.749075e-19   0.000000
1.191817e+04 -2.174271e-19 8.431435e-19   0.000000
1.191877e+04 5.688367e-19 8.498873e-19   0.000000
1.191937e+04 1.041604e-18 8.548399e-19   0.000000
1.191997e+04 3.217397e-19 8.694526e-19   0.000000
1.192057e+04 2.068321e-19 8.700119e-19   0.000000
1.192117e+04 -3.133249e-19 8.566576e-19   0.000000
1.192177e+04 6.385456e-19 8.410312e-19   0.000000
1.192237e+04 -3.357398e-19 8.399336e-19   0.000000
1.192297e+04 -1.187350e-18 8.256414e-19   0.000000
1.192357e+04 7.272714e-19 8.263578e-19   0.000000
1.192417e+04 1.370014e-18 8.223840e-19   0.000000
1.192477e+04 8.946077e-20 8.226764e-19   0.000000
1.192537e+04 8.748215e-19 8.262822e-19   0.000000
1.192597e+04 8.486854e-19 8.230010e-19   0.000000
1.192657e+04 5.117069e-19 8.228105e-19   0.000000
1.192717e+04 -2.843910e-19 8.220739e-19   0.000000
1.192777e+04 1.533315e-18 8.244100e-19   0.000000
1.192837e+04 -5.218872e-19 8.197190e-19   0.000000
1.192897e+04 7.663063e-19 8.208350e-19   0.000000
1.192957e+04 9.704979e-19 8.161617e-19   0.000000
1.193018e+04 4.478929e-19 8.324461e-19   0.000000
1.193078e+04 -3.078172e-20 8.352337e-19   0.000000
1.193138e+04 3.126319e-19 8.378129e-19   0.000000
1.193198e+04 -7.575455e-20 8.390887e-19   0.000000
1.193258e+04 -6.191486e-19 8.646414e-19   0.000000
1.193318e+04 7.040553e-19 9.493856e-19   0.000000
1.193378e+04 7.087203e-19 9.661189e-19   0.000000
1.193438e+04 1.478480e-18 9.760685e-19   0.000000
1.193498e+04 -9.921406e-19 9.906406e-19   0.000000
1.193558e+04 5.405610e-19 1.055056e-18   0.000000
1.193618e+04 -6.587733e-19 1.158483e-18   0.000000
1.193678e+04 -3.341443e-19 1.181252e-18   0.000000
1.193738e+04 1.898735e-18 1.316896e-18   0.000000
1.193798e+04 7.625992e-19 1.383555e-18   0.000000
1.193858e+04 4.695175e-19 1.369884e-18   0.000000
1.193918e+04 1.343540e-19 1.219467e-18   0.000000
1.193978e+04 -1.404128e-19 1.120127e-18   0.000000
1.194038e+04 1.354904e-18 8.957772e-19   0.000000
1.194098e+04 -2.460624e-19 8.500706e-19   0.000000
1.194158e+04 5.099075e-19 8.284105e-19   0.000000
1.194218e+04 -4.589014e-19 8.281580e-19   0.000000
1.194278e+04 -5.960567e-19 8.299196e-19   0.000000
1.194338e+04 -9.812554e-19 8.302824e-19   0.000000
1.194398e+04 -1.324018e-20 9.512859e-19   0.000000
1.194458e+04 -9.957987e-19 9.868100e-19   0.000000
1.194518e+04 -7.050707e-20 9.501507e-19   0.000000
1.194578e+04 9.815813e-19 8.594549e-19   0.000000
1.194638e+04 5.621695e-19 9.737937e-19   0.000000
1.194698e+04 -3.712639e-19 1.094604e-18   0.000000
1.194758e+04 -2.369792e-19 1.307360e-18   0.000000
1.194818e+04 -8.916108e-19 1.352219e-18   1.000000
1.194878e+04 1.413947e-18 1.133035e-18   0.000000
1.194938e+04 -1.468273e-19 1.124668e-18   0.000000
1.194998e+04 8.847731e-19 9.854037e-19   0.000000
1.195058e+04 5.165843e-19 1.110717e-18   0.000000
1.195118e+04 -3.195839e-18 1.189670e-18   0.000000
1.195178e+04 -4.127905e-19 1.177647e-18   0.000000
1.195238e+04 -9.248468e-20 1.183263e-18   0.000000
1.195298e+04 -2.605298e-19 1.037021e-18   0.000000
1.195358e+04 4.168182e-19 9.354053e-19   0.000000
1.195418e+04 -1.110791e-18 8.877791e-19   0.000000
1.195478e+04 1.917507e-19 8.312100e-19   0.000000
1.195538e+04 -1.572093e-19 8.413253e-19   0.000000
1.195598e+04 8.057193e-19 8.815201e-19   0.000000
1.195658e+04 -4.893789e-19 9.345481e-19   0.000000
1.195718e+04 9.405496e-19 9.107302e-19   0.000000
1.195778e+04 -7.187727e-19 9.147413e-19   0.000000
1.195838e+04 -5.608878e-19 8.979648e-19   0.000000
1.195898e+04 8.509265e-20 9.317203e-19   0.000000
1.195958e+04 2.763710e-20 9.272582e-19   0.000000
1.196018e+04 9.497231e-19 8.801579e-19   0.000000
1.196078e+04 2.258155e-19 8.200246e-19   0.000000
1.196138e+04 1.826108e-18 8.183908e-19   0.000000
1.196198e+04 1.075612e-18 8.225639e-19   0.000000
1.196258e+04 3.660539e-19 8.256390e-19   0.000000
1.196318e+04 1.198880e-18 8.328368e-19   0.000000
1.196378e+04 7.157204e-19 8.256055e-19   0.000000
1.196438e+04 1.008135e-18 8.327345e-19   0.000000
1.196498e+04 5.363593e-19 8.306813e-19   0.000000
1.196558e+04 4.582340e-19 8.590153e-19   0.000000
1.196618e+04 1.459992e-18 9.894921e-19   0.000000
1.196678e+04 1.708786e-18 1.027813e-18   0.000000
1.196738e+04 2.840262e-18 1.226814e-18   0.000000
1.196798e+04 -2.485192e-19 1.436083e-18   0.000000
1.196858e+04 -1.040490e-18 1.626932e-18   0.000000
1.196918e+04 -1.597869e-18 1.656763e-18   0.000000
1.196978e+04 3.721902e-18 1.528848e-18   0.000000
1.197038e+04 2.078486e-18 1.429429e-18   0.000000
1.197098e+04 1.634677e-18 1.236760e-18   0.000000
1.197158e+04 2.314838e-18 1.206596e-18   0.000000
1.197218e+04 2.088511e-18 1.280282e-18   0.000000
1.197278e+04 1.899911e-18 1.380541e-18   0.000000
1.197339e+04 1.526513e-18 1.544944e-18   0.000000
1.197399e+04 3.325510e-18 1.645816e-18   0.000000
1.197459e+04 2.548696e-18 1.682479e-18   0.000000
1.197519e+04 2.678298e-18 1.730792e-18   0.000000
1.197579e+04 -1.597713e-19 2.019300e-18   0.000000
1.197639e+04 -1.256372e-18 1.792143e-18   0.000000
1.197699e+04 4.222079e-19 1.572377e-18   0.000000
1.197759e+04 1.516121e-18 1.472895e-18   0.000000
1.197819e+04 2.223514e-18 1.218288e-18   0.000000
1.197879e+04 7.706125e-19 1.040283e-18   0.000000
1.197939e+04 2.039387e-18 9.647433e-19   0.000000
1.197999e+04 3.065021e-18 9.506513e-19   0.000000
1.198059e+04 1.360252e-18 8.820672e-19   0.000000
1.198119e+04 1.108991e-18 1.013846e-18   0.000000
1.198179e+04 -3.968092e-19 1.097217e-18   0.000000
1.198239e+04 1.829604e-19 1.168483e-18   0.000000
1.198299e+04 2.644793e-18 1.545542e-18   0.000000
1.198359e+04 2.958019e-19 1.744545e-18   0.000000
1.198419e+04 -1.314726e-19 1.835273e-18   0.000000
1.198479e+04 -1.002608e-18 1.862747e-18   0.000000
1.198539e+04 -1.438521e-18 1.571434e-18   0.000000
1.198599e+04 7.510854e-19 1.195353e-18   0.000000
1.198659e+04 3.408601e-19 1.370229e-18   0.000000
1.198719e+04 -4.915249e-19 1.383317e-18   0.000000
1.198779e+04 -3.891098e-20 1.845154e-18   0.000000
1.198839e+04 -1.099455e-17 2.914792e-18   0.000000
1.198899e+04 -3.017717e-18 3.121703e-18   0.000000
1.198959e+04 -3.850483e-18 2.744686e-18   0.000000
1.199019e+04 2.078371e-18 1.525684e-18   0.000000
1.199079e+04 9.289686e-19 1.268740e-18   0.000000
1.199139e+04 2.179332e-19 9.761665e-19   0.000000
1.199199e+04 1.201418e-18 9.245663e-19   0.000000
1.199259e+04 3.911149e-19 8.411485e-19   0.000000
1.199319e+04 2.024165e-19 8.391229e-19   0.000000
1.199379e+04 -5.007302e-19 8.478751e-19   0.000000
1.199439e+04 -9.556578e-20 8.662267e-19   0.000000
1.199499e+04 -3.770561e-19 8.681093e-19   0.000000
1.199559e+04 -8.618323e-19 8.794300e-19   0.000000
1.199619e+04 7.655605e-19 8.792985e-19   0.000000
1.199679e+04 -1.520588e-19 8.728188e-19   0.000000
1.199739e+04 -1.357281e-19 8.624541e-19   0.000000
1.199799e+04 8.784249e-19 1.032602e-18   0.000000
1.199859e+04 -2.947057e-19 1.107218e-18   0.000000
1.199919e+04 8.916092e-19 1.257537e-18   0.000000
1.199979e+04 -1.048557e-18 1.845587e-18   0.000000
1.200039e+04 -4.038026e-18 2.032048e-18   0.000000
1.200099e+04 -7.615268e-19 1.849375e-18   0.000000
1.200159e+04 -3.466140e-18 1.723707e-18   0.000000
1.200219e+04 4.370114e-18 1.530761e-18   0.000000
1.200279e+04 -4.083749e-19 1.398179e-18   0.000000
1.200339e+04 -1.024095e-18 1.281918e-18   0.000000
1.200399e+04 -3.126374e-20 1.224260e-18   0.000000
1.200459e+04 2.209968e-18 1.148249e-18   0.000000
1.200519e+04 1.944069e-18 1.309247e-18   0.000000
1.200579e+04 -1.528394e-18 1.342921e-18   0.000000
1.200639e+04 1.596827e-18 2.471962e-18   0.000000
1.200699e+04 -1.662976e-18 3.449588e-18   0.000000
1.200759e+04 -7.387798e-19 3.380922e-18   0.000000
1.200819e+04 3.665526e-18 2.361426e-18   0.000000
1.200879e+04 1.778576e-18 1.422814e-18   0.000000
1.200939e+04 1.037494e-18 1.129717e-18   0.000000
1.200999e+04 -5.387778e-20 9.141171e-19   0.000000
1.201059e+04 3.054133e-19 8.751656e-19   0.000000
1.201119e+04 -7.172394e-19 8.648695e-19   0.000000
1.201179e+04 8.904829e-19 8.630150e-19   0.000000
1.201239e+04 1.601430e-19 8.776397e-19   0.000000
1.201299e+04 -1.746307e-19 8.922130e-19   0.000000
1.201359e+04 9.631731e-21 9.020415e-19   0.000000
1.201419e+04 -5.879134e-19 9.181978e-19   0.000000
1.201479e+04 -6.111183e-19 9.087578e-19   0.000000
1.201539e+04 1.566164e-19 8.880747e-19   0.000000
1.201599e+04 4.252105e-20 8.795959e-19   0.000000
1.201659e+04 8.027588e-19 8.644666e-19   0.000000
1.201720e+04 7.499722e-19 8.742494e-19   0.000000
1.201780e+04 4.657165e-19 8.854975e-19   0.000000
1.201840e+04 8.435604e-19 9.446060e-19   0.000000
1.201900e+04 1.639437e-18 1.004223e-18   0.000000
1.201960e+04 -9.210016e-19 1.088235e-18   0.000000
1.202020e+04 -3.051886e-19 1.045032e-18   0.000000
1.202080e+04 1.331532e-18 1.023186e-18   0.000000
1.202140e+04 8.470328e-21 1.114718e-18   0.000000
1.202200e+04 8.575486e-19 1.368400e-18   0.000000
1.202260e+04 -2.945920e-19 1.467766e-18   0.000000
1.202320e+04 8.872794e-19 1.659079e-18   0.000000
1.202380e+04 -1.197073e-18 2.524863e-18   0.000000
1.202440e+04 -3.917166e-19 2.425894e-18   0.000000
1.202500e+04 4.433862e-19 2.330405e-18   0.000000
1.202560e+04 4.201907e-18 2.134579e-18   0.000000
1.202620e+04 -1.230048e-18 1.871181e-18   0.000000
1.202680e+04 -9.673609e-19 1.439250e-18   0.000000
1.202740e+04 2.365669e-18 1.252502e-18   0.000000
1.202800e+04 1.888971e-18 1.229849e-18   0.000000
1.202860e+04 5.030660e-18 1.416636e-18   0.000000
1.202920e+04 -4.006176e-18 1.802253e-18   0.000000
1.202980e+04 4.476274e-18 1.980362e-18   0.000000
1.203040e+04 -2.293586e-18 4.057123e-18   0.000000
1.203100e+04 4.732974e-18 5.111322e-18   0.000000
1.203160e+04 7.855316e-18 4.565007e-18   0.000000
1.203220e+04 1.461007e-18 2.679185e-18   0.000000
1.203280e+04 -2.526504e-18 1.709417e-18   0.000000
1.203340e+04 4.385510e-19 1.268778e-18   0.000000
1.203400e+04 6.464577e-19 1.064003e-18   0.000000
1.203460e+04 -2.185832e-19 1.129076e-18   0.000000
1.203520e+04 1.970795e-18 1.195215e-18   0.000000
1.203580e+04 -7.249570e-20 1.173587e-18   0.000000
1.203640e+04 4.553359e-19 1.226825e-18   0.000000
1.203700e+04 -1.103736e-18 1.157726e-18   0.000000
1.203760e+04 -9.071004e-19 1.047896e-18   0.000000
1.203820e+04 -8.315036e-19 1.013877e-18   0.000000
1.203880e+04 7.993460e-20 9.012722e-19   0.000000
1.203940e+04 -1.090385e-19 9.531008e-19   0.000000
1.204000e+04 -4.258246e-19 9.781755e-19   0.000000
1.204060e+04 4.020034e-19 9.766768e-19   0.000000
1.204120e+04 6.540802e-21 1.042415e-18   0.000000
1.204180e+04 -5.792270e-19 1.000419e-18   0.000000
1.204240e+04 -4.894509e-19 1.147502e-18   0.000000
1.204300e+04 -3.579484e-20 1.278301e-18   0.000000
1.204360e+04 -1.571842e-18 1.553611e-18   0.000000
1.204420e+04 4.682882e-19 1.626559e-18   0.000000
1.204480e+04 -1.604206e-18 2.114433e-18   0.000000
1.204540e+04 2.014232e-18 1.717203e-18   0.000000
1.204600e+04 -7.365186e-19 2.221948e-18   1.000000
1.204660e+04 2.221555e-20 1.399670e-18   0.000000
1.204720e+04 1.191736e-19 1.225007e-18   0.000000
1.204780e+04 -6.418045e-19 1.265772e-18   0.000000
1.204840e+04 3.666988e-19 1.089841e-18   0.000000
1.204900e+04 8.871931e-19 1.164369e-18   0.000000
1.204960e+04 -1.228289e-19 1.106256e-18   0.000000
1.205020e+04 -1.194247e-18 1.069243e-18   0.000000
1.205080e+04 -2.543043e-20 9.261411e-19   0.000000
1.205140e+04 -9.027042e-19 8.864482e-19   0.000000
1.205200e+04 -7.553042e-19 8.845271e-19   0.000000
1.205260e+04 -1.156650e-20 8.923062e-19   0.000000
1.205320e+04 1.259277e-18 9.200648e-19   0.000000
1.205380e+04 1.663000e-18 1.187468e-18   0.000000
1.205440e+04 1.360722e-18 1.222152e-18   0.000000
1.205500e+04 4.104358e-18 1.543240e-18   0.000000
1.205560e+04 1.833706e-18 2.361299e-18   0.000000
1.205620e+04 -1.188339e-18 2.585402e-18   0.000000
1.205680e+04 2.132878e-18 2.259580e-18   0.000000
1.205740e+04 -3.102339e-19 2.027474e-18   0.000000
1.205800e+04 -2.483947e-19 1.698451e-18   0.000000
1.205860e+04 1.250302e-18 1.316622e-18   0.000000
1.205920e+04 1.244494e-18 1.249639e-18   0.000000
1.205980e+04 -3.439156e-19 1.159111e-18   0.000000
1.206041e+04 1.209687e-18 1.057107e-18   0.000000
1.206101e+04 5.509468e-20 1.047903e-18   0.000000
1.206161e+04 1.391850e-18 1.033468e-18   0.000000
1.206221e+04 4.857742e-19 1.003281e-18   0.000000
1.206281e+04 -4.352641e-19 9.602284e-19   0.000000
1.206341e+04 -1.893474e-19 9.541495e-19   0.000000
1.206401e+04 4.803368e-19 9.397104e-19   0.000000
1.206461e+04 4.529369e-19 9.551766e-19   0.000000
1.206521e+04 5.102583e-19 9.684592e-19   0.000000
1.206581e+04 -8.398682e-19 9.855045e-19   0.000000
1.206641e+04 1.394460e-19 1.004386e-18   0.000000
1.206701e+04 2.446510e-19 9.972821e-19   0.000000
1.206761e+04 1.081249e-19 9.691949e-19   0.000000
1.206821e+04 9.396519e-19 9.534268e-19   0.000000
1.206881e+04 1.550030e-18 9.491572e-19   0.000000
1.206941e+04 1.757528e-18 9.370707e-19   0.000000
1.207001e+04 -2.291806e-19 9.794707e-19   0.000000
1.207061e+04 -3.242207e-19 9.533320e-19   0.000000
1.207121e+04 -6.947496e-19 9.560045e-19   0.000000
1.207181e+04 1.756742e-19 9.543412e-19   0.000000
1.207241e+04 -1.458512e-18 9.402903e-19   0.000000
1.207301e+04 1.718856e-19 9.434196e-19   0.000000
1.207361e+04 -1.556580e-18 9.293371e-19   0.000000
1.207421e+04 -9.487178e-19 9.316883e-19   0.000000
1.207481e+04 -1.391955e-18 1.018692e-18   0.000000
1.207541e+04 -2.664494e-18 1.021246e-18   0.000000
1.207601e+04 -5.878158e-19 1.028799e-18   0.000000
1.207661e+04 -1.984585e-18 9.542387e-19   0.000000
1.207721e+04 -1.541814e-18 9.381980e-19   0.000000
1.207781e+04 -1.020021e-18 9.364278e-19   0.000000
1.207841e+04 -1.049838e-18 9.383787e-19   0.000000
1.207901e+04 -1.155042e-18 9.431332e-19   0.000000
1.207961e+04 -1.050168e-18 9.403820e-19   0.000000
1.208021e+04 -1.139984e-18 9.394406e-19   0.000000
1.208081e+04 5.441886e-19 9.457017e-19   0.000000
1.208141e+04 -6.056349e-19 9.462433e-19   0.000000
1.208201e+04 -7.267677e-19 9.558369e-19   0.000000
1.208261e+04 -5.463479e-20 9.576729e-19   0.000000
1.208321e+04 4.906630e-19 9.561459e-19   0.000000
1.208381e+04 1.764593e-19 9.552677e-19   0.000000
1.208441e+04 8.137632e-20 9.445665e-19   0.000000
1.208501e+04 -6.789613e-19 9.402141e-19   0.000000
1.208561e+04 -1.506467e-19 9.355465e-19   0.000000
1.208621e+04 -4.669039e-20 9.307812e-19   0.000000
1.208681e+04 9.499559e-19 9.322806e-19   0.000000
1.208741e+04 -2.967544e-19 9.380443e-19   0.000000
1.208801e+04 1.365159e-19 9.362483e-19   0.000000
1.208861e+04 3.306420e-19 9.376694e-19   0.000000
1.208921e+04 1.366006e-19 9.636414e-19   0.000000
1.208981e+04 6.057447e-19 1.081830e-18   0.000000
1.209041e+04 5.532572e-20 1.167707e-18   0.000000
1.209101e+04 3.532674e-19 1.180123e-18   0.000000
1.209161e+04 9.579688e-19 1.121578e-18   0.000000
1.209221e+04 -6.413751e-19 1.059396e-18   0.000000
1.209281e+04 8.759389e-20 9.793815e-19   0.000000
1.209341e+04 4.787325e-19 1.136528e-18   0.000000
1.209401e+04 2.167448e-18 1.285757e-18   0.000000
1.209461e+04 8.046308e-19 1.423402e-18   0.000000
1.209521e+04 3.687873e-18 1.504124e-18   0.000000
1.209581e+04 3.948569e-18 1.576712e-18   0.000000
1.209641e+04 1.528186e-18 1.641409e-18   0.000000
1.209701e+04 2.093359e-18 1.634284e-18   0.000000
1.209761e+04 4.326358e-19 1.622579e-18   0.000000
1.209821e+04 3.011722e-19 1.427308e-18   0.000000
1.209881e+04 -4.961119e-19 1.253820e-18   0.000000
1.209941e+04 -1.776775e-19 1.100588e-18   0.000000
1.210001e+04 -5.846222e-19 9.855311e-19   0.000000
1.210061e+04 2.942627e-19 9.743110e-19   0.000000
1.210121e+04 -4.820768e-19 9.745574e-19   0.000000
1.210181e+04 4.598224e-20 9.772415e-19   0.000000
1.210241e+04 2.981243e-19 9.740998e-19   0.000000
1.210301e+04 4.365214e-19 9.768856e-19   0.000000
1.210362e+04 4.956867e-19 9.753600e-19   0.000000
1.210422e+04 -3.013050e-19 1.011317e-18   0.000000
1.210482e+04 -2.313590e-19 1.007863e-18   0.000000
1.210542e+04 -1.016728e-20 1.024865e-18   0.000000
1.210602e+04 -1.472220e-19 1.017970e-18   0.000000
1.210662e+04 1.120173e-18 9.922332e-19   0.000000
1.210722e+04 1.421099e-18 9.873180e-19   0.000000
1.210782e+04 8.371750e-19 9.839008e-19   0.000000
1.210842e+04 -1.500429e-19 9.880969e-19   0.000000
1.210902e+04 9.126464e-19 9.862205e-19   0.000000
1.210962e+04 -1.270392e-18 9.944420e-19   0.000000
1.211022e+04 -5.817473e-19 1.009203e-18   0.000000
1.211082e+04 -5.766136e-19 1.036485e-18   0.000000
1.211142e+04 -1.141118e-19 1.046784e-18   0.000000
1.211202e+04 -6.100728e-19 9.985358e-19   0.000000
1.211262e+04 -1.054227e-19 1.007669e-18   0.000000
1.211322e+04 4.846702e-19 1.005411e-18   0.000000
1.211382e+04 5.154879e-19 1.007359e-18   0.000000
1.211442e+04 2.959727e-19 1.012840e-18   0.000000
1.211502e+04 -7.508958e-20 1.018656e-18   0.000000
1.211562e+04 2.980286e-19 1.022994e-18   0.000000
1.211622e+04 -1.802505e-19 1.026081e-18   0.000000
1.211682e+04 -1.389168e-18 1.083082e-18   0.000000
1.211742e+04 9.416226e-20 1.172905e-18   0.000000
1.211802e+04 -7.923271e-19 1.280671e-18   0.000000
1.211862e+04 -1.096035e-18 1.584572e-18   0.000000
1.211922e+04 9.990624e-19 1.473801e-18   0.000000
1.211982e+04 -3.373668e-18 2.020526e-18   0.000000
1.212042e+04 -1.808331e-18 2.611149e-18   0.000000
1.212102e+04 -5.566485e-18 2.975910e-18   0.000000
1.212162e+04 -7.807303e-19 3.347077e-18   0.000000
1.212222e+04 -3.758795e-18 5.681413e-18   0.000000
1.212282e+04 9.908106e-18 6.448818e-18   0.000000
1.212342e+04 -4.854343e-18 5.923434e-18   0.000000
1.212402e+04 5.052544e-18 2.673419e-18   0.000000
1.212462e+04 4.045216e-18 1.775635e-18   0.000000
1.212522e+04 1.520760e-18 1.457078e-18   0.000000
1.212582e+04 -2.793611e-19 1.215432e-18   0.000000
1.212642e+04 -7.277505e-20 1.135092e-18   0.000000
1.212702e+04 -2.450009e-19 1.104682e-18   0.000000
1.212762e+04 1.830485e-18 1.076150e-18   0.000000
1.212822e+04 4.586326e-19 1.073549e-18   0.000000
1.212882e+04 8.603157e-19 1.158697e-18   0.000000
1.212942e+04 8.641895e-19 1.298858e-18   0.000000
1.213002e+04 1.953383e-18 1.322249e-18   0.000000
1.213062e+04 -4.034284e-19 1.461297e-18   0.000000
1.213122e+04 -9.953704e-19 1.455951e-18   0.000000
1.213182e+04 7.099340e-19 1.423712e-18   0.000000
1.213242e+04 -2.372504e-18 1.381782e-18   0.000000
1.213302e+04 -1.501373e-18 1.292428e-18   0.000000
1.213362e+04 -5.590749e-19 1.361876e-18   0.000000
1.213422e+04 -2.215101e-19 1.564162e-18   0.000000
1.213482e+04 3.396473e-18 1.845172e-18   0.000000
1.213542e+04 -9.173563e-19 3.158933e-18   0.000000
1.213602e+04 -2.062228e-18 3.561945e-18   0.000000
1.213662e+04 1.301215e-18 3.258383e-18   0.000000
1.213722e+04 2.838541e-19 2.270014e-18   0.000000
1.213782e+04 -1.675659e-18 1.468726e-18   0.000000
1.213842e+04 4.442645e-19 1.326328e-18   0.000000
1.213902e+04 -3.611979e-19 1.124687e-18   0.000000
1.213962e+04 -2.009119e-19 1.031313e-18   0.000000
1.214022e+04 9.411079e-19 1.047306e-18   0.000000
1.214082e+04 -5.980226e-19 1.072026e-18   0.000000
1.214142e+04 1.757598e-19 1.207181e-18   0.000000
1.214202e+04 -1.470660e-18 1.430660e-18   0.000000
1.214262e+04 -2.740005e-18 1.644082e-18   0.000000
1.214322e+04 -1.352566e-18 1.883133e-18   0.000000
1.214382e+04 1.567496e-18 1.813435e-18   0.000000
1.214442e+04 6.248894e-19 1.603782e-18   0.000000
1.214502e+04 -1.009148e-18 1.236218e-18   0.000000
1.214562e+04 2.042246e-19 1.173140e-18   0.000000
1.214622e+04 1.406342e-18 1.056670e-18   0.000000
1.214682e+04 -2.355723e-19 1.092502e-18   0.000000
1.214743e+04 -4.204823e-19 1.181791e-18   0.000000
1.214803e+04 -8.025861e-19 1.231298e-18   0.000000
1.214863e+04 -7.646594e-19 1.270437e-18   0.000000
1.214923e+04 -1.808714e-19 1.221021e-18   0.000000
1.214983e+04 -1.852573e-18 1.143509e-18   0.000000
1.215043e+04 5.206179e-19 1.078494e-18   0.000000
1.215103e+04 -2.200042e-19 1.129115e-18   0.000000
1.215163e+04 1.539368e-19 1.160876e-18   0.000000
1.215223e+04 3.255111e-19 1.367126e-18   0.000000
1.215283e+04 -9.602529e-19 1.568361e-18   0.000000
1.215343e+04 -4.340862e-19 1.648201e-18   0.000000
1.215403e+04 3.548072e-19 1.859004e-18   0.000000
1.215463e+04 -9.228634e-19 1.965610e-18   0.000000
1.215523e+04 -1.193383e-18 2.129836e-18   0.000000
1.215583e+04 8.167699e-19 1.988037e-18   0.000000
1.215643e+04 2.185355e-18 1.506288e-18   0.000000
1.215703e+04 -8.359025e-19 1.384510e-18   0.000000
1.215763e+04 1.371806e-18 1.336595e-18   0.000000
1.215823e+04 9.838355e-19 1.408234e-18   0.000000
1.215883e+04 1.231756e-19 1.320676e-18   0.000000
1.215943e+04 -2.782468e-19 1.299851e-18   0.000000
1.216003e+04 -1.460677e-18 1.206280e-18   0.000000
1.216063e+04 -1.061571e-18 1.053716e-18   0.000000
1.216123e+04 6.129777e-20 1.059847e-18   0.000000
1.216183e+04 4.144609e-19 1.054554e-18   0.000000
1.216243e+04 -1.410433e-18 1.064560e-18   0.000000
1.216303e+04 3.046320e-19 1.070206e-18   0.000000
1.216363e+04 4.683735e-19 1.056978e-18   0.000000
1.216423e+04 6.103704e-19 1.028581e-18   0.000000
1.216483e+04 -1.788414e-19 1.005533e-18   0.000000
1.216543e+04 2.550562e-19 1.010853e-18   0.000000
